indic_ur;cities;TIME_PERIOD;OBS_VALUE;OBS_FLAG;Observation status (Flag) V2 structure;CONF_STATUS;Confidentiality status (flag)
TE1026I;PL026C;2012;86;d;definition differs (see metadata);;
TE1026I;PL026C;2013;83;d;definition differs (see metadata);;
TE1026I;PL026C;2014;83;d;definition differs (see metadata);;
TE1026I;PL026C;2017;68;d;definition differs (see metadata);;
TE1026I;PL026C;2018;65;d;definition differs (see metadata);;
TE1026I;PL027C;2004;54;;;;
TE1026I;PL027C;2005;114;;;;
TE1026I;PL027C;2006;105;;;;
TE1026I;PL027C;2007;95;;;;
TE1026I;PL027C;2008;84;;;;
TE1026I;PL027C;2009;75;;;;
TE1026I;PL027C;2011;74;d;definition differs (see metadata);;
TE1026I;PL027C;2012;71;d;definition differs (see metadata);;
TE1026I;PL027C;2013;66;d;definition differs (see metadata);;
TE1026I;PL027C;2014;58;d;definition differs (see metadata);;
TE1026I;PL027C;2017;27;d;definition differs (see metadata);;
TE1026I;PL027C;2018;26;d;definition differs (see metadata);;
TE1026I;PL028C;2004;168;;;;
TE1026I;PL028C;2005;163;;;;
TE1026I;PL028C;2006;145;;;;
TE1026I;PL028C;2007;138;;;;
TE1026I;PL028C;2008;136;;;;
TE1026I;PL028C;2009;138;;;;
TE1026I;PL028C;2011;123;d;definition differs (see metadata);;
TE1026I;PL028C;2012;115;d;definition differs (see metadata);;
TE1026I;PL028C;2013;107;d;definition differs (see metadata);;
TE1026I;PL028C;2014;93;d;definition differs (see metadata);;
TE1026I;PL028C;2017;41;d;definition differs (see metadata);;
TE1026I;PL028C;2018;40;d;definition differs (see metadata);;
TE1026I;PL029C;2011;65;d;definition differs (see metadata);;
TE1026I;PL029C;2012;54;d;definition differs (see metadata);;
TE1026I;PL029C;2013;46;d;definition differs (see metadata);;
TE1026I;PL029C;2014;42;d;definition differs (see metadata);;
TE1026I;PL029C;2017;27;d;definition differs (see metadata);;
TE1026I;PL029C;2018;27;d;definition differs (see metadata);;
TE1026I;PL030C;2011;6;d;definition differs (see metadata);;
TE1026I;PL030C;2012;5;d;definition differs (see metadata);;
TE1026I;PL030C;2013;4;d;definition differs (see metadata);;
TE1026I;PL030C;2014;4;d;definition differs (see metadata);;
TE1026I;PL030C;2017;0;d;definition differs (see metadata);;
TE1026I;PL030C;2018;0;d;definition differs (see metadata);;
TE1026I;PL031C;2011;166;d;definition differs (see metadata);;
TE1026I;PL031C;2012;148;d;definition differs (see metadata);;
TE1026I;PL031C;2013;128;d;definition differs (see metadata);;
TE1026I;PL031C;2014;117;d;definition differs (see metadata);;
TE1026I;PL031C;2017;59;d;definition differs (see metadata);;
TE1026I;PL031C;2018;60;d;definition differs (see metadata);;
TE1026I;PL032C;2011;62;d;definition differs (see metadata);;
TE1026I;PL032C;2012;52;d;definition differs (see metadata);;
TE1026I;PL032C;2013;47;d;definition differs (see metadata);;
TE1026I;PL032C;2014;30;d;definition differs (see metadata);;
TE1026I;PL032C;2017;11;d;definition differs (see metadata);;
TE1026I;PL032C;2018;15;d;definition differs (see metadata);;
TE1026I;PL033C;2011;20;d;definition differs (see metadata);;
TE1026I;PL033C;2012;19;d;definition differs (see metadata);;
TE1026I;PL033C;2013;17;d;definition differs (see metadata);;
TE1026I;PL033C;2014;16;d;definition differs (see metadata);;
TE1026I;PL033C;2017;5;d;definition differs (see metadata);;
TE1026I;PL033C;2018;5;d;definition differs (see metadata);;
TE1026I;PL034C;2011;49;d;definition differs (see metadata);;
TE1026I;PL034C;2012;41;d;definition differs (see metadata);;
TE1026I;PL034C;2013;39;d;definition differs (see metadata);;
TE1026I;PL034C;2014;35;d;definition differs (see metadata);;
TE1026I;PL034C;2017;17;d;definition differs (see metadata);;
TE1026I;PL034C;2018;16;d;definition differs (see metadata);;
TE1026I;PL035C;2011;5;d;definition differs (see metadata);;
TE1026I;PL035C;2012;6;d;definition differs (see metadata);;
TE1026I;PL035C;2013;6;d;definition differs (see metadata);;
TE1026I;PL035C;2014;6;d;definition differs (see metadata);;
TE1026I;PL035C;2017;1;d;definition differs (see metadata);;
TE1026I;PL035C;2018;1;d;definition differs (see metadata);;
TE1026I;PL036C;2011;41;d;definition differs (see metadata);;
TE1026I;PL036C;2012;38;d;definition differs (see metadata);;
TE1026I;PL036C;2013;28;d;definition differs (see metadata);;
TE1026I;PL036C;2014;30;d;definition differs (see metadata);;
TE1026I;PL036C;2017;38;d;definition differs (see metadata);;
TE1026I;PL036C;2018;38;d;definition differs (see metadata);;
TE1026I;PL037C;2011;43;d;definition differs (see metadata);;
TE1026I;PL037C;2012;34;d;definition differs (see metadata);;
TE1026I;PL037C;2013;30;d;definition differs (see metadata);;
TE1026I;PL037C;2014;25;d;definition differs (see metadata);;
TE1026I;PL037C;2017;18;d;definition differs (see metadata);;
TE1026I;PL037C;2018;13;d;definition differs (see metadata);;
TE1026I;PL038C;2011;10;d;definition differs (see metadata);;
TE1026I;PL038C;2012;11;d;definition differs (see metadata);;
TE1026I;PL038C;2013;9;d;definition differs (see metadata);;
TE1026I;PL038C;2014;5;d;definition differs (see metadata);;
TE1026I;PL038C;2017;4;d;definition differs (see metadata);;
TE1026I;PL038C;2018;6;d;definition differs (see metadata);;
TE1026I;PL039C;2011;17;d;definition differs (see metadata);;
TE1026I;PL039C;2012;14;d;definition differs (see metadata);;
TE1026I;PL039C;2013;10;d;definition differs (see metadata);;
TE1026I;PL039C;2014;10;d;definition differs (see metadata);;
TE1026I;PL039C;2017;4;d;definition differs (see metadata);;
TE1026I;PL039C;2018;5;d;definition differs (see metadata);;
TE1026I;PL040C;2011;34;d;definition differs (see metadata);;
TE1026I;PL040C;2012;28;d;definition differs (see metadata);;
TE1026I;PL040C;2013;25;d;definition differs (see metadata);;
TE1026I;PL040C;2014;22;d;definition differs (see metadata);;
TE1026I;PL040C;2017;16;d;definition differs (see metadata);;
TE1026I;PL040C;2018;13;d;definition differs (see metadata);;
TE1026I;PL041C;2011;74;d;definition differs (see metadata);;
TE1026I;PL041C;2012;67;d;definition differs (see metadata);;
TE1026I;PL041C;2013;53;d;definition differs (see metadata);;
TE1026I;PL041C;2014;44;d;definition differs (see metadata);;
TE1026I;PL041C;2017;27;d;definition differs (see metadata);;
TE1026I;PL041C;2018;29;d;definition differs (see metadata);;
TE1026I;PL042C;2011;64;d;definition differs (see metadata);;
TE1026I;PL042C;2012;58;d;definition differs (see metadata);;
TE1026I;PL042C;2013;50;d;definition differs (see metadata);;
TE1026I;PL042C;2014;42;d;definition differs (see metadata);;
TE1026I;PL042C;2017;33;d;definition differs (see metadata);;
TE1026I;PL042C;2018;30;d;definition differs (see metadata);;
TE1026I;PL043C;2011;14;d;definition differs (see metadata);;
TE1026I;PL043C;2012;14;d;definition differs (see metadata);;
TE1026I;PL043C;2013;8;d;definition differs (see metadata);;
TE1026I;PL043C;2014;5;d;definition differs (see metadata);;
TE1026I;PL043C;2017;0;d;definition differs (see metadata);;
TE1026I;PL043C;2018;0;d;definition differs (see metadata);;
TE1026I;PL044C;2011;18;d;definition differs (see metadata);;
TE1026I;PL044C;2012;16;d;definition differs (see metadata);;
TE1026I;PL044C;2013;12;d;definition differs (see metadata);;
TE1026I;PL044C;2014;11;d;definition differs (see metadata);;
TE1026I;PL044C;2017;9;d;definition differs (see metadata);;
TE1026I;PL044C;2018;10;d;definition differs (see metadata);;
TE1026I;PL045C;2011;46;d;definition differs (see metadata);;
TE1026I;PL045C;2012;39;d;definition differs (see metadata);;
TE1026I;PL045C;2013;34;d;definition differs (see metadata);;
TE1026I;PL045C;2014;33;d;definition differs (see metadata);;
TE1026I;PL045C;2017;7;d;definition differs (see metadata);;
TE1026I;PL045C;2018;9;d;definition differs (see metadata);;
TE1026I;PL046C;2011;19;d;definition differs (see metadata);;
TE1026I;PL046C;2012;15;d;definition differs (see metadata);;
TE1026I;PL046C;2013;15;d;definition differs (see metadata);;
TE1026I;PL046C;2014;15;d;definition differs (see metadata);;
TE1026I;PL046C;2017;11;d;definition differs (see metadata);;
TE1026I;PL046C;2018;11;d;definition differs (see metadata);;
TE1026I;PL047C;2011;76;d;definition differs (see metadata);;
TE1026I;PL047C;2012;73;d;definition differs (see metadata);;
TE1026I;PL047C;2013;66;d;definition differs (see metadata);;
TE1026I;PL047C;2014;60;d;definition differs (see metadata);;
TE1026I;PL047C;2017;40;d;definition differs (see metadata);;
TE1026I;PL047C;2018;44;d;definition differs (see metadata);;
TE1026I;PL048C;2011;90;d;definition differs (see metadata);;
TE1026I;PL048C;2012;81;d;definition differs (see metadata);;
TE1026I;PL048C;2013;70;d;definition differs (see metadata);;
TE1026I;PL048C;2014;58;d;definition differs (see metadata);;
TE1026I;PL048C;2017;35;d;definition differs (see metadata);;
TE1026I;PL048C;2018;34;d;definition differs (see metadata);;
TE1026I;PL049C;2011;11;d;definition differs (see metadata);;
TE1026I;PL049C;2012;8;d;definition differs (see metadata);;
TE1026I;PL049C;2013;7;d;definition differs (see metadata);;
TE1026I;PL049C;2014;7;d;definition differs (see metadata);;
TE1026I;PL049C;2017;4;d;definition differs (see metadata);;
TE1026I;PL049C;2018;4;d;definition differs (see metadata);;
TE1026I;PL050C;2011;13;d;definition differs (see metadata);;
TE1026I;PL050C;2012;0;d;definition differs (see metadata);;
TE1026I;PL050C;2013;8;d;definition differs (see metadata);;
TE1026I;PL050C;2014;5;d;definition differs (see metadata);;
TE1026I;PL050C;2017;0;d;definition differs (see metadata);;
TE1026I;PL050C;2018;0;d;definition differs (see metadata);;
TE1026I;PL051C;2011;0;d;definition differs (see metadata);;
TE1026I;PL051C;2012;0;d;definition differs (see metadata);;
TE1026I;PL051C;2013;0;d;definition differs (see metadata);;
TE1026I;PL051C;2014;0;d;definition differs (see metadata);;
TE1026I;PL051C;2017;3;d;definition differs (see metadata);;
TE1026I;PL051C;2018;4;d;definition differs (see metadata);;
TE1026I;PL052C;2011;5;d;definition differs (see metadata);;
TE1026I;PL052C;2012;5;d;definition differs (see metadata);;
TE1026I;PL052C;2013;15;d;definition differs (see metadata);;
TE1026I;PL052C;2014;8;d;definition differs (see metadata);;
TE1026I;PL052C;2017;5;d;definition differs (see metadata);;
TE1026I;PL052C;2018;8;d;definition differs (see metadata);;
TE1026I;PL053C;2011;71;d;definition differs (see metadata);;
TE1026I;PL053C;2012;68;d;definition differs (see metadata);;
TE1026I;PL053C;2013;48;d;definition differs (see metadata);;
TE1026I;PL053C;2014;46;d;definition differs (see metadata);;
TE1026I;PL053C;2017;39;d;definition differs (see metadata);;
TE1026I;PL053C;2018;38;d;definition differs (see metadata);;
TE1026I;PL054C;2011;52;d;definition differs (see metadata);;
TE1026I;PL054C;2012;47;d;definition differs (see metadata);;
TE1026I;PL054C;2013;45;d;definition differs (see metadata);;
TE1026I;PL054C;2014;46;d;definition differs (see metadata);;
TE1026I;PL054C;2017;22;d;definition differs (see metadata);;
TE1026I;PL054C;2018;21;d;definition differs (see metadata);;
TE1026I;PL055C;2011;155;d;definition differs (see metadata);;
TE1026I;PL055C;2012;160;d;definition differs (see metadata);;
TE1026I;PL055C;2013;153;d;definition differs (see metadata);;
TE1026I;PL055C;2014;146;d;definition differs (see metadata);;
TE1026I;PL055C;2017;94;d;definition differs (see metadata);;
TE1026I;PL055C;2018;88;d;definition differs (see metadata);;
TE1026I;PL056C;2011;4;d;definition differs (see metadata);;
TE1026I;PL056C;2012;3;d;definition differs (see metadata);;
TE1026I;PL056C;2013;3;d;definition differs (see metadata);;
TE1026I;PL056C;2014;2;d;definition differs (see metadata);;
TE1026I;PL056C;2017;0;d;definition differs (see metadata);;
TE1026I;PL056C;2018;0;d;definition differs (see metadata);;
TE1026I;PL057C;2011;14;d;definition differs (see metadata);;
TE1026I;PL057C;2012;9;d;definition differs (see metadata);;
TE1026I;PL057C;2013;4;d;definition differs (see metadata);;
TE1026I;PL057C;2014;2;d;definition differs (see metadata);;
TE1026I;PL057C;2017;0;d;definition differs (see metadata);;
TE1026I;PL057C;2018;0;d;definition differs (see metadata);;
TE1026I;PL058C;2011;88;d;definition differs (see metadata);;
TE1026I;PL058C;2012;81;d;definition differs (see metadata);;
TE1026I;PL058C;2013;72;d;definition differs (see metadata);;
TE1026I;PL058C;2014;60;d;definition differs (see metadata);;
TE1026I;PL058C;2017;33;d;definition differs (see metadata);;
TE1026I;PL058C;2018;31;d;definition differs (see metadata);;
TE1026I;PL059C;2011;4;d;definition differs (see metadata);;
TE1026I;PL059C;2012;3;d;definition differs (see metadata);;
TE1026I;PL059C;2013;3;d;definition differs (see metadata);;
TE1026I;PL059C;2014;3;d;definition differs (see metadata);;
TE1026I;PL059C;2017;1;d;definition differs (see metadata);;
TE1026I;PL059C;2018;1;d;definition differs (see metadata);;
TE1026I;PL060C;2011;30;d;definition differs (see metadata);;
TE1026I;PL060C;2012;23;d;definition differs (see metadata);;
TE1026I;PL060C;2013;14;d;definition differs (see metadata);;
TE1026I;PL060C;2014;10;d;definition differs (see metadata);;
TE1026I;PL060C;2017;3;d;definition differs (see metadata);;
TE1026I;PL060C;2018;3;d;definition differs (see metadata);;
TE1026I;PL061C;2011;10;d;definition differs (see metadata);;
TE1026I;PL061C;2012;7;d;definition differs (see metadata);;
TE1026I;PL061C;2013;5;d;definition differs (see metadata);;
TE1026I;PL061C;2014;4;d;definition differs (see metadata);;
TE1026I;PL061C;2017;1;d;definition differs (see metadata);;
TE1026I;PL061C;2018;0;d;definition differs (see metadata);;
TE1026I;PL062C;2011;53;d;definition differs (see metadata);;
TE1026I;PL062C;2012;49;d;definition differs (see metadata);;
TE1026I;PL062C;2013;44;d;definition differs (see metadata);;
TE1026I;PL062C;2014;38;d;definition differs (see metadata);;
TE1026I;PL062C;2017;25;d;definition differs (see metadata);;
TE1026I;PL062C;2018;28;d;definition differs (see metadata);;
TE1026I;PL063C;2011;56;d;definition differs (see metadata);;
TE1026I;PL063C;2012;50;d;definition differs (see metadata);;
TE1026I;PL063C;2013;43;d;definition differs (see metadata);;
TE1026I;PL063C;2014;36;d;definition differs (see metadata);;
TE1026I;PL063C;2017;23;d;definition differs (see metadata);;
TE1026I;PL063C;2018;21;d;definition differs (see metadata);;
TE1026I;PL064C;2011;41;d;definition differs (see metadata);;
TE1026I;PL064C;2012;35;d;definition differs (see metadata);;
TE1026I;PL064C;2013;30;d;definition differs (see metadata);;
TE1026I;PL064C;2014;26;d;definition differs (see metadata);;
TE1026I;PL064C;2017;17;d;definition differs (see metadata);;
TE1026I;PL064C;2018;18;d;definition differs (see metadata);;
TE1026I;PL065C;2011;73;d;definition differs (see metadata);;
TE1026I;PL065C;2012;65;d;definition differs (see metadata);;
TE1026I;PL065C;2013;61;d;definition differs (see metadata);;
TE1026I;PL065C;2014;57;d;definition differs (see metadata);;
TE1026I;PL065C;2017;38;d;definition differs (see metadata);;
TE1026I;PL065C;2018;37;d;definition differs (see metadata);;
TE1026I;PL066C;2011;63;d;definition differs (see metadata);;
TE1026I;PL066C;2012;62;d;definition differs (see metadata);;
TE1026I;PL066C;2013;63;d;definition differs (see metadata);;
TE1026I;PL066C;2014;63;d;definition differs (see metadata);;
TE1026I;PL066C;2017;52;d;definition differs (see metadata);;
TE1026I;PL066C;2018;55;d;definition differs (see metadata);;
TE1026I;PL067C;2011;83;d;definition differs (see metadata);;
TE1026I;PL067C;2012;76;d;definition differs (see metadata);;
TE1026I;PL067C;2013;51;d;definition differs (see metadata);;
TE1026I;PL067C;2014;54;d;definition differs (see metadata);;
TE1026I;PL067C;2017;25;d;definition differs (see metadata);;
TE1026I;PL067C;2018;26;d;definition differs (see metadata);;
TE1026I;PL068C;2011;9;d;definition differs (see metadata);;
TE1026I;PL068C;2012;8;d;definition differs (see metadata);;
TE1026I;PL068C;2013;5;d;definition differs (see metadata);;
TE1026I;PL068C;2014;3;d;definition differs (see metadata);;
TE1026I;PL068C;2017;4;d;definition differs (see metadata);;
TE1026I;PL068C;2018;7;d;definition differs (see metadata);;
TE1026I;PT;1998;35;;;;
TE1026I;PT;1999;35;;;;
TE1026I;PT;2000;36;e;estimated;;
TE1026I;PT;2001;37;;;;
TE1026I;PT;2004;38;e;estimated;;
TE1026I;PT;2005;36;e;estimated;;
TE1026I;PT;2006;35;e;estimated;;
TE1026I;PT;2007;35;e;estimated;;
TE1026I;PT;2008;35;e;estimated;;
TE1026I;PT;2009;35;e;estimated;;
TE1026I;PT;2010;36;b;break in time series;;
TE1026I;PT;2011;37;e;estimated;;
TE1026I;PT;2012;37;;;;
TE1026I;PT;2013;35;;;;
TE1026I;PT;2014;35;;;;
TE1026I;PT;2015;34;;;;
TE1026I;PT;2016;34;;;;
TE1026I;PT;2017;35;;;;
TE1026I;PT;2018;36;;;;
TE1026I;PT;2019;37;;;;
TE1026I;PT;2020;38;;;;
TE1026I;PT;2021;40;;;;
TE1026I;PT;2022;42;;;;
TE1026I;PT;2023;43;;;;
TE1026I;PT001C;2012;77;;;;
TE1026I;PT001C;2013;72;;;;
TE1026I;PT001C;2014;72;;;;
TE1026I;PT001C;2015;70;;;;
TE1026I;PT001C;2016;71;;;;
TE1026I;PT001C;2017;71;;;;
TE1026I;PT001C;2018;72;;;;
TE1026I;PT001C;2019;74;;;;
TE1026I;PT001C;2020;74;;;;
TE1026I;PT001C;2021;78;;;;
TE1026I;PT001C;2022;82;;;;
TE1026I;PT001C;2023;84;;;;
TE1026I;PT002C;2012;69;;;;
TE1026I;PT002C;2013;68;;;;
TE1026I;PT002C;2014;67;;;;
TE1026I;PT002C;2015;65;;;;
TE1026I;PT002C;2016;66;;;;
TE1026I;PT002C;2017;68;;;;
TE1026I;PT002C;2018;70;;;;
TE1026I;PT002C;2019;72;;;;
TE1026I;PT002C;2020;74;;;;
TE1026I;PT002C;2021;76;;;;
TE1026I;PT002C;2022;80;;;;
TE1026I;PT002C;2023;81;;;;
TE1026I;PT003C;1992;70;;;;
TE1026I;PT003C;1996;91;p;provisional;;
TE1026I;PT003C;2002;105;e;estimated;;
TE1026I;PT003C;2012;105;;;;
TE1026I;PT003C;2013;104;;;;
TE1026I;PT003C;2014;104;;;;
TE1026I;PT003C;2015;103;;;;
TE1026I;PT003C;2016;100;;;;
TE1026I;PT003C;2017;100;;;;
TE1026I;PT003C;2018;102;;;;
TE1026I;PT003C;2019;102;;;;
TE1026I;PT003C;2020;110;;;;
TE1026I;PT003C;2021;111;;;;
TE1026I;PT003C;2022;118;;;;
TE1026I;PT003C;2023;117;;;;
TE1026I;PT004C;1992;14;;;;
TE1026I;PT004C;1995;21;;;;
TE1026I;PT004C;2002;28;e;estimated;;
TE1026I;PT004C;2012;30;;;;
TE1026I;PT004C;2013;28;;;;
TE1026I;PT004C;2014;29;;;;
TE1026I;PT004C;2015;29;;;;
TE1026I;PT004C;2016;30;;;;
TE1026I;PT004C;2017;31;;;;
TE1026I;PT004C;2018;30;;;;
TE1026I;PT004C;2019;31;;;;
TE1026I;PT004C;2020;32;;;;
TE1026I;PT004C;2021;35;;;;
TE1026I;PT004C;2022;37;;;;
TE1026I;PT004C;2023;38;;;;
TE1026I;PT005C;1992;170;;;;
TE1026I;PT005C;1996;194;p;provisional;;
TE1026I;PT005C;2002;242;e;estimated;;
TE1026I;PT005C;2012;259;;;;
TE1026I;PT005C;2013;258;;;;
TE1026I;PT005C;2014;256;;;;
TE1026I;PT005C;2015;243;;;;
TE1026I;PT005C;2016;243;;;;
TE1026I;PT005C;2017;245;;;;
TE1026I;PT005C;2018;248;;;;
TE1026I;PT005C;2019;250;;;;
TE1026I;PT005C;2020;251;;;;
TE1026I;PT005C;2021;258;;;;
TE1026I;PT005C;2022;266;;;;
TE1026I;PT005C;2023;268;;;;
TE1026I;PT006C;1992;22;;;;
TE1026I;PT006C;1996;38;p;provisional;;
TE1026I;PT006C;2002;54;e;estimated;;
TE1026I;PT006C;2012;45;;;;
TE1026I;PT006C;2013;42;;;;
TE1026I;PT006C;2014;40;;;;
TE1026I;PT006C;2015;38;;;;
TE1026I;PT006C;2016;41;;;;
TE1026I;PT006C;2017;43;;;;
TE1026I;PT006C;2018;46;;;;
TE1026I;PT006C;2019;48;;;;
TE1026I;PT006C;2020;48;;;;
TE1026I;PT006C;2021;53;;;;
TE1026I;PT006C;2022;58;;;;
TE1026I;PT006C;2023;59;;;;
TE1026I;PT007C;1992;27;;;;
TE1026I;PT007C;1996;37;;;;
TE1026I;PT007C;2001;49;;;;
TE1026I;PT007C;2012;40;;;;
TE1026I;PT007C;2013;37;;;;
TE1026I;PT007C;2014;36;;;;
TE1026I;PT007C;2015;35;;;;
TE1026I;PT007C;2016;33;;;;
TE1026I;PT007C;2017;35;;;;
TE1026I;PT007C;2018;34;;;;
TE1026I;PT007C;2019;35;;;;
TE1026I;PT007C;2020;34;;;;
TE1026I;PT007C;2021;35;;;;
TE1026I;PT007C;2022;37;;;;
TE1026I;PT007C;2023;37;;;;
TE1026I;PT008C;1992;95;;;;
TE1026I;PT008C;1996;125;p;provisional;;
TE1026I;PT008C;2002;155;e;estimated;;
TE1026I;PT008C;2012;163;;;;
TE1026I;PT008C;2013;166;;;;
TE1026I;PT008C;2014;165;;;;
TE1026I;PT008C;2015;156;;;;
TE1026I;PT008C;2016;151;;;;
TE1026I;PT008C;2017;152;;;;
TE1026I;PT008C;2018;154;;;;
TE1026I;PT008C;2019;157;;;;
TE1026I;PT008C;2020;162;;;;
TE1026I;PT008C;2021;172;;;;
TE1026I;PT008C;2022;180;;;;
TE1026I;PT008C;2023;179;;;;
TE1026I;PT009C;2012;121;;;;
TE1026I;PT009C;2013;114;;;;
TE1026I;PT009C;2014;114;;;;
TE1026I;PT009C;2015;106;;;;
TE1026I;PT009C;2016;108;;;;
TE1026I;PT009C;2017;113;;;;
TE1026I;PT009C;2018;116;;;;
TE1026I;PT009C;2019;118;;;;
TE1026I;PT009C;2020;119;;;;
TE1026I;PT009C;2021;125;;;;
TE1026I;PT009C;2022;135;;;;
TE1026I;PT009C;2023;141;;;;
TE1026I;PT010C;2012;63;;;;
TE1026I;PT010C;2013;57;;;;
TE1026I;PT010C;2014;53;;;;
TE1026I;PT010C;2015;48;;;;
TE1026I;PT010C;2016;49;;;;
TE1026I;PT010C;2017;49;;;;
TE1026I;PT010C;2018;51;;;;
TE1026I;PT010C;2019;52;;;;
TE1026I;PT010C;2020;57;;;;
TE1026I;PT010C;2021;59;;;;
TE1026I;PT010C;2022;61;;;;
TE1026I;PT010C;2023;60;;;;
TE1026I;PT011C;2012;36;;;;
TE1026I;PT011C;2013;35;;;;
TE1026I;PT011C;2014;34;;;;
TE1026I;PT011C;2015;32;;;;
TE1026I;PT011C;2016;33;;;;
TE1026I;PT011C;2017;35;;;;
TE1026I;PT011C;2018;35;;;;
TE1026I;PT011C;2019;35;;;;
TE1026I;PT011C;2020;37;;;;
TE1026I;PT011C;2021;39;;;;
TE1026I;PT011C;2022;42;;;;
TE1026I;PT011C;2023;41;;;;
TE1026I;PT012C;2012;25;;;;
TE1026I;PT012C;2013;24;;;;
TE1026I;PT012C;2014;22;;;;
TE1026I;PT012C;2015;20;;;;
TE1026I;PT012C;2016;20;;;;
TE1026I;PT012C;2017;20;;;;
TE1026I;PT012C;2018;21;;;;
TE1026I;PT012C;2019;23;;;;
TE1026I;PT012C;2020;25;;;;
TE1026I;PT012C;2021;26;;;;
TE1026I;PT012C;2022;25;;;;
TE1026I;PT012C;2023;25;;;;
TE1026I;PT013C;2012;0;;;;
TE1026I;PT013C;2013;0;;;;
TE1026I;PT013C;2014;0;;;;
TE1026I;PT013C;2015;0;;;;
TE1026I;PT013C;2016;0;;;;
TE1026I;PT013C;2017;0;;;;
TE1026I;PT013C;2018;0;;;;
TE1026I;PT013C;2019;0;;;;
TE1026I;PT013C;2020;0;;;;
TE1026I;PT013C;2023;0;;;;
TE1026I;PT014C;2012;1;;;;
TE1026I;PT014C;2013;1;;;;
TE1026I;PT014C;2014;0;;;;
TE1026I;PT014C;2015;0;;;;
TE1026I;PT014C;2016;0;;;;
TE1026I;PT014C;2017;0;;;;
TE1026I;PT014C;2018;0;;;;
TE1026I;PT014C;2019;0;;;;
TE1026I;PT014C;2020;0;;;;
TE1026I;PT014C;2021;0;;;;
TE1026I;PT014C;2022;1;;;;
TE1026I;PT014C;2023;1;;;;
TE1026I;PT015C;2012;1;;;;
TE1026I;PT015C;2013;0;;;;
TE1026I;PT015C;2014;0;;;;
TE1026I;PT015C;2015;0;;;;
TE1026I;PT015C;2016;0;;;;
TE1026I;PT015C;2017;0;;;;
TE1026I;PT015C;2018;0;;;;
TE1026I;PT015C;2019;0;;;;
TE1026I;PT015C;2020;0;;;;
TE1026I;PT015C;2023;0;;;;
TE1026I;PT016C;2012;0;;;;
TE1026I;PT016C;2013;0;;;;
TE1026I;PT016C;2014;0;;;;
TE1026I;PT016C;2015;0;;;;
TE1026I;PT016C;2016;0;;;;
TE1026I;PT016C;2017;0;;;;
TE1026I;PT016C;2018;0;;;;
TE1026I;PT016C;2019;0;;;;
TE1026I;PT016C;2020;0;;;;
TE1026I;PT016C;2023;0;;;;
TE1026I;RO;1998;16;;;;
TE1026I;RO;1999;18;;;;
TE1026I;RO;2000;20;;;;
TE1026I;RO;2001;27;;;;
TE1026I;RO;2004;30;;;;
TE1026I;RO;2005;33;;;;
TE1026I;RO;2006;36;;;;
TE1026I;RO;2007;40;;;;
TE1026I;RO;2009;44;;;;
TE1026I;RO;2010;39;b;break in time series;;
TE1026I;RO;2011;31;;;;
TE1026I;RO;2012;28;;;;
TE1026I;RO;2013;19;;;;
TE1026I;RO;2014;18;;;;
TE1026I;RO;2015;24;d;definition differs (see metadata);;
TE1026I;RO;2017;24;d;definition differs (see metadata);;
TE1026I;RO;2018;24;d;definition differs (see metadata);;
TE1026I;RO001C;1991;40;;;;
TE1026I;RO001C;1996;67;;;;
TE1026I;RO001C;2001;91;;;;
TE1026I;RO001C;2004;109;;;;
TE1026I;RO001C;2005;131;;;;
TE1026I;RO001C;2006;156;;;;
TE1026I;RO001C;2007;200;;;;
TE1026I;RO001C;2009;194;;;;
TE1026I;RO001C;2010;135;b;break in time series;;
TE1026I;RO001C;2011;104;;;;
TE1026I;RO001C;2012;90;;;;
TE1026I;RO001C;2013;60;;;;
TE1026I;RO001C;2014;59;;;;
TE1026I;RO001C;2015;81;d;definition differs (see metadata);;
TE1026I;RO001C;2017;83;d;definition differs (see metadata);;
TE1026I;RO001C;2018;81;d;definition differs (see metadata);;
TE1026I;RO002C;1991;71;;;;
TE1026I;RO002C;1996;110;;;;
TE1026I;RO002C;2001;183;;;;
TE1026I;RO002C;2004;196;;;;
TE1026I;RO002C;2005;221;;;;
TE1026I;RO002C;2006;212;;;;
TE1026I;RO002C;2007;220;;;;
TE1026I;RO002C;2009;278;;;;
TE1026I;RO002C;2010;258;b;break in time series;;
TE1026I;RO002C;2011;241;;;;
TE1026I;RO002C;2012;224;;;;
TE1026I;RO002C;2013;155;;;;
TE1026I;RO002C;2014;151;;;;
TE1026I;RO002C;2015;207;d;definition differs (see metadata);;
TE1026I;RO002C;2017;211;d;definition differs (see metadata);;
TE1026I;RO002C;2018;213;d;definition differs (see metadata);;
TE1026I;RO003C;1991;64;;;;
TE1026I;RO003C;1996;83;;;;
TE1026I;RO003C;2001;130;;;;
TE1026I;RO003C;2004;143;;;;
TE1026I;RO003C;2005;151;;;;
TE1026I;RO003C;2006;158;;;;
TE1026I;RO003C;2007;162;;;;
TE1026I;RO003C;2009;183;;;;
TE1026I;RO003C;2010;166;b;break in time series;;
TE1026I;RO003C;2011;144;;;;
TE1026I;RO003C;2012;133;;;;
TE1026I;RO003C;2013;95;;;;
TE1026I;RO003C;2014;91;;;;
TE1026I;RO003C;2015;119;d;definition differs (see metadata);;
TE1026I;RO003C;2017;123;d;definition differs (see metadata);;
