indic_ur;cities;TIME_PERIOD;OBS_VALUE;OBS_FLAG;Observation status (Flag) V2 structure;CONF_STATUS;Confidentiality status (flag)
EN3003V;BE001C;1996;57837225.00;;;;
EN3003V;BE001C;2002;68835158.00;;;;
EN3003V;BE001C;2004;61293558.00;;;;
EN3003V;BE001C;2008;59141488.00;;;;
EN3003V;BE001C;2011;60245792.00;;;;
EN3003V;BE001C;2017;59513418.00;;;;
EN3003V;BE001C;2018;59317300.00;;;;
EN3003V;BE002C;1991;116105000.00;;;;
EN3003V;BE002C;1996;115068273.00;;;;
EN3003V;BE002C;2002;152093655.00;;;;
EN3003V;BE002C;2011;27334688.00;;;;
EN3003V;BE002C;2017;24927032.00;;;;
EN3003V;BE002C;2018;24472029.00;;;;
EN3003V;BE003C;1991;17306816.00;;;;
EN3003V;BE003C;1996;18891904.00;;;;
EN3003V;BE003C;2002;18027936.00;;;;
EN3003V;BE003C;2004;18336377.00;;;;
EN3003V;BE003C;2008;15614073.00;;;;
EN3003V;BE003C;2011;13806104.00;;;;
EN3003V;BE003C;2017;14429716.00;;;;
EN3003V;BE003C;2018;14575149.00;;;;
EN3003V;BE004C;1991;8858749.00;;;;
EN3003V;BE004C;1996;9878602.00;;;;
EN3003V;BE004C;2002;11778342.74;;;;
EN3003V;BE004C;2004;11581776.00;;;;
EN3003V;BE004C;2017;9063685.00;;;;
EN3003V;BE004C;2018;9053083.00;;;;
EN3003V;BE005C;1996;11376292.00;;;;
EN3003V;BE005C;2001;18809696.00;;;;
EN3003V;BE005C;2002;10579924.00;;;;
EN3003V;BE005C;2004;18264578.00;;;;
EN3003V;BE005C;2017;16369801.00;;;;
EN3003V;BE005C;2018;16254496.00;;;;
EN3003V;BE006C;1991;7009264.00;;;;
EN3003V;BE006C;1996;7222099.00;;;;
EN3003V;BE006C;2002;7479958.00;;;;
EN3003V;BE006C;2004;7416826.00;;;;
EN3003V;BE006C;2008;6220421.00;;;;
EN3003V;BE006C;2011;5963379.00;;;;
EN3003V;BE006C;2017;5986780.00;;;;
EN3003V;BE006C;2018;6032608.00;;;;
EN3003V;BE007C;2001;5303990.00;;;;
EN3003V;BE007C;2004;5479122.00;;;;
EN3003V;BE007C;2017;5195229.00;;;;
EN3003V;BE007C;2018;5202294.00;;;;
EN3003V;BE008C;2011;5983145.00;;;;
EN3003V;BE008C;2017;6664575.00;;;;
EN3003V;BE008C;2018;6796856.00;;;;
EN3003V;BE009C;2011;5437132.00;;;;
EN3003V;BE009C;2017;4611127.00;;;;
EN3003V;BE009C;2018;4606306.00;;;;
EN3003V;BE010C;2017;3401083.00;;;;
EN3003V;BE010C;2018;3287546.00;;;;
EN3003V;BE011C;2017;3057495.00;;;;
EN3003V;BE011C;2018;3067884.00;;;;
EN3003V;BG;1995;591460000.00;;;;
EN3003V;BG;1996;587890000.00;;;;
EN3003V;BG;1997;488960000.00;;;;
EN3003V;BG;1998;515660000.00;;;;
EN3003V;BG;1999;484260000.00;;;;
EN3003V;BG;2000;468000000.00;;;;
EN3003V;BG;2001;424110000.00;;;;
EN3003V;BG001C;2001;130290000.00;;;;
EN3003V;BG001C;2004;142873800.00;;;;
EN3003V;BG001C;2011;87813087.00;;;;
EN3003V;BG002C;2001;56655550.00;;;;
EN3003V;BG002C;2004;33509054.00;;;;
EN3003V;BG002C;2011;31293314.00;;;;
EN3003V;BG003C;2001;18778610.00;;;;
EN3003V;BG003C;2004;17618000.00;;;;
EN3003V;BG003C;2011;17929222.50;;;;
EN3003V;BG004C;2001;46239460.00;;;;
EN3003V;BG004C;2011;30151707.00;;;;
EN3003V;BG005C;2001;12869460.00;;;;
EN3003V;BG005C;2004;9739340.00;;;;
EN3003V;BG005C;2011;8264231.00;;;;
EN3003V;BG006C;2001;40456690.00;;;;
EN3003V;BG006C;2011;18074863.00;;;;
EN3003V;BG007C;2001;2358000.00;;;;
EN3003V;BG008C;2004;9969000.00;;;;
EN3003V;BG008C;2011;8310500.00;;;;
EN3003V;BG009C;2011;9779694.00;;;;
EN3003V;BG011C;2011;4526164.00;;;;
EN3003V;BG012C;2011;10171095.00;;;;
EN3003V;BG013C;2011;4858636.00;;;;
EN3003V;BG015C;2011;12239703.00;;;;
EN3003V;BG016C;2011;10464923.00;;;;
EN3003V;BG017C;2011;4287000.00;;;;
EN3003V;CH;1991;1193000000.00;;;;
EN3003V;CH;1996;1051000000.00;;;;
EN3003V;CH;2001;1036000000.00;;;;
EN3003V;CH;2004;1029000000.00;;;;
EN3003V;CH;2005;1016084310.00;;;;
EN3003V;CH;2006;983456264.10;;;;
EN3003V;CH;2007;962477553.50;;;;
EN3003V;CH;2008;975227639.10;;;;
EN3003V;CH;2010;935736049.60;e;estimated;;
EN3003V;CH;2011;935064494.10;e;estimated;;
EN3003V;CH007C;1996;9363891.16;;;;
EN3003V;CH007C;2001;8870265.52;;;;
EN3003V;CH007C;2004;8115317.00;;;;
EN3003V;CH007C;2005;8201139.00;;;;
EN3003V;CH007C;2006;8181946.00;;;;
EN3003V;CH007C;2007;8138839.00;;;;
EN3003V;CH007C;2008;7472298.00;;;;
EN3003V;CH007C;2009;8344268.00;;;;
EN3003V;CH007C;2010;8184189.00;;;;
EN3003V;CH007C;2011;8266230.00;;;;
EN3003V;CH007C;2012;8124042.00;;;;
EN3003V;CH007C;2013;8206770.00;;;;
EN3003V;CH007C;2016;8154214.00;;;;
EN3003V;CH007C;2017;8343559.00;;;;
EN3003V;CH007C;2018;8709559.00;;;;
EN3003V;CH009C;1996;8636256.09;;;;
EN3003V;CH009C;2001;8748424.84;;;;
EN3003V;CH009C;2004;5974742.00;;;;
EN3003V;CH009C;2005;6002376.00;;;;
EN3003V;CH009C;2006;6233077.00;;;;
EN3003V;CH009C;2007;6532898.00;;;;
EN3003V;CH009C;2008;6393640.00;;;;
EN3003V;CH009C;2009;6691730.00;;;;
EN3003V;CH009C;2010;6523266.00;;;;
EN3003V;CH009C;2011;6305308.00;;;;
EN3003V;CH009C;2012;6081773.00;;;;
EN3003V;CH009C;2013;6198284.00;;;;
EN3003V;CH009C;2016;5798823.00;;;;
EN3003V;CH009C;2017;5814080.00;;;;
EN3003V;CH009C;2018;5889221.00;;;;
EN3003V;CH010C;1996;6666709.83;;;;
EN3003V;CH010C;2004;4765905.00;;;;
EN3003V;CH010C;2005;4835134.00;;;;
EN3003V;CH010C;2006;4557109.00;;;;
EN3003V;CH010C;2007;4841434.00;;;;
EN3003V;CH010C;2008;4508329.00;;;;
EN3003V;CH010C;2009;4510892.00;;;;
EN3003V;CH010C;2010;4360370.00;;;;
EN3003V;CH010C;2011;4338387.00;;;;
EN3003V;CH010C;2012;4300547.00;;;;
EN3003V;CH010C;2013;4285824.00;;;;
EN3003V;CY;1991;57200000000.00;;;;
EN3003V;CY;1995;101000000.00;;;;
EN3003V;CY;1996;62000000000.00;;;;
EN3003V;CY;1997;72000000.00;;;;
EN3003V;CY;1998;68000000.00;;;;
EN3003V;CY;2001;75500000000.00;;;;
EN3003V;CY001C;1991;6610924.00;;;;
EN3003V;CY001C;1996;8769630.00;;;;
EN3003V;CY001C;2001;9867150.00;;;;
EN3003V;CZ;1995;655900000.00;;;;
EN3003V;CZ;1996;631400000.00;;;;
EN3003V;CZ;1997;604000000.00;;;;
EN3003V;CZ;1998;579900000.00;;;;
EN3003V;CZ;1999;564200000.00;;;;
EN3003V;CZ;2000;554100000.00;;;;
EN3003V;CZ;2001;535600000.00;;;;
EN3003V;CZ001C;1991;147436000.00;;;;
EN3003V;CZ001C;1996;107129000.00;;;;
EN3003V;CZ001C;2001;92184000.00;;;;
EN3003V;CZ001C;2012;78609000.00;;;;
EN3003V;CZ002C;1991;44455000.00;;;;
EN3003V;CZ002C;1996;34252000.00;;;;
EN3003V;CZ002C;2001;28266000.00;;;;
EN3003V;CZ003C;1991;39035000.00;;;;
EN3003V;CZ003C;1996;27115000.00;;;;
EN3003V;CZ003C;2001;21254000.00;;;;
EN3003V;CZ004C;1991;19830000.00;;;;
EN3003V;CZ004C;1996;15335000.00;;;;
EN3003V;CZ004C;2001;13185000.00;;;;
EN3003V;CZ005C;1991;11043000.00;;;;
EN3003V;CZ005C;1996;8282000.00;;;;
EN3003V;CZ005C;2001;6902000.00;;;;
EN3003V;DE;1995;5094000000.00;;;;
EN3003V;DE;1998;4859000000.00;;;;
EN3003V;DE;2001;4782778000.00;;;;
EN3003V;DE;2004;4728658000.00;;;;
EN3003V;DE;2005;4667100000.00;e;estimated;;
EN3003V;DE;2006;4605542000.00;e;estimated;;
EN3003V;DE;2007;4543984000.00;;;;
EN3003V;DE;2008;4529128000.00;e;estimated;;
EN3003V;DE;2009;4514271000.00;e;estimated;;
EN3003V;DE;2010;4499415000.00;;;;
EN3003V;DE;2011;4488528300.00;e;estimated;;
EN3003V;DE;2012;4477641600.00;e;estimated;;
EN3003V;DE;2013;4466755000.00;;;;
EN3003V;DE;2014;4455868300.00;e;estimated;;
EN3003V;DE;2016;4621934000.00;;;;
EN3003V;DE001C;1992;270900000.00;;;;
EN3003V;DE001C;1998;214500000.00;;;;
EN3003V;DE001C;2001;153505000.00;;;;
EN3003V;DE001C;2004;201677000.00;;;;
EN3003V;DE001C;2005;197568000.00;e;estimated;;
EN3003V;DE001C;2006;193459000.00;e;estimated;;
EN3003V;DE001C;2007;189350000.00;;;;
EN3003V;DE001C;2008;190667000.00;e;estimated;;
EN3003V;DE001C;2009;191983000.00;e;estimated;;
EN3003V;DE001C;2010;193300000.00;;;;
EN3003V;DE001C;2011;191900000.00;e;estimated;;
EN3003V;DE001C;2012;190500000.00;e;estimated;;
EN3003V;DE001C;2013;189100000.00;;;;
EN3003V;DE001C;2014;187700000.00;e;estimated;;
EN3003V;DE001C;2016;206000000.00;;;;
EN3003V;DE002C;1992;152700000.00;;;;
EN3003V;DE002C;1996;139500000.00;;;;
EN3003V;DE002C;1998;116267000.00;;;;
EN3003V;DE002C;2001;104326000.00;;;;
EN3003V;DE002C;2004;98165000.00;;;;
EN3003V;DE002C;2005;96718000.00;e;estimated;;
EN3003V;DE002C;2006;95271000.00;e;estimated;;
EN3003V;DE002C;2007;93824000.00;;;;
EN3003V;DE002C;2008;93840000.00;e;estimated;;
EN3003V;DE002C;2009;93856000.00;e;estimated;;
EN3003V;DE002C;2010;93872000.00;;;;
EN3003V;DE002C;2011;94335300.00;e;estimated;;
EN3003V;DE002C;2012;94798600.00;e;estimated;;
EN3003V;DE002C;2013;95262000.00;;;;
EN3003V;DE002C;2014;95725300.00;e;estimated;;
EN3003V;DE002C;2016;98353000.00;;;;
EN3003V;DE003C;1992;112312000.00;;;;
EN3003V;DE003C;1996;104245000.00;;;;
EN3003V;DE003C;1998;98379000.00;;;;
EN3003V;DE003C;2001;84915000.00;;;;
EN3003V;DE003C;2004;96698000.00;;;;
EN3003V;DE003C;2005;94482000.00;e;estimated;;
EN3003V;DE003C;2006;92266000.00;e;estimated;;
EN3003V;DE003C;2007;90050000.00;;;;
EN3003V;DE003C;2008;88381000.00;e;estimated;;
EN3003V;DE003C;2009;86713000.00;e;estimated;;
EN3003V;DE003C;2010;85044000.00;;;;
EN3003V;DE003C;2011;84764300.00;e;estimated;;
EN3003V;DE003C;2012;84484600.00;e;estimated;;
EN3003V;DE003C;2013;84205000.00;;;;
EN3003V;DE003C;2014;83925300.00;e;estimated;;
EN3003V;DE003C;2016;93127000.00;;;;
EN3003V;DE004C;1992;78163000.00;;;;
EN3003V;DE004C;1996;81173000.00;;;;
EN3003V;DE004C;1998;72288000.00;;;;
EN3003V;DE004C;2001;63014000.00;;;;
EN3003V;DE004C;2004;89746000.00;;;;
EN3003V;DE004C;2005;80482000.00;e;estimated;;
EN3003V;DE004C;2006;71218000.00;e;estimated;;
EN3003V;DE004C;2007;61954000.00;;;;
EN3003V;DE004C;2008;64310000.00;e;estimated;;
EN3003V;DE004C;2009;66666000.00;e;estimated;;
EN3003V;DE004C;2010;69022000.00;;;;
EN3003V;DE004C;2011;69356700.00;e;estimated;;
EN3003V;DE004C;2012;69691400.00;e;estimated;;
EN3003V;DE004C;2013;70026000.00;;;;
EN3003V;DE004C;2014;70360700.00;e;estimated;;
EN3003V;DE004C;2016;72221000.00;;;;
EN3003V;DE005C;1992;62455000.00;;;;
EN3003V;DE005C;1996;51666000.00;;;;
EN3003V;DE005C;1998;46876000.00;;;;
EN3003V;DE005C;2001;35300000.00;;;;
EN3003V;DE005C;2004;47331000.00;;;;
EN3003V;DE005C;2005;46294000.00;e;estimated;;
EN3003V;DE005C;2006;45256000.00;e;estimated;;
EN3003V;DE005C;2007;44219000.00;;;;
EN3003V;DE005C;2008;43384000.00;e;estimated;;
EN3003V;DE005C;2009;42548000.00;e;estimated;;
EN3003V;DE005C;2010;41713000.00;;;;
EN3003V;DE005C;2011;42852000.00;e;estimated;;
EN3003V;DE005C;2012;43991000.00;e;estimated;;
EN3003V;DE005C;2013;45130000.00;;;;
EN3003V;DE005C;2014;46269000.00;e;estimated;;
EN3003V;DE005C;2016;46616000.00;;;;
EN3003V;DE006C;1992;49062000.00;;;;
EN3003V;DE006C;1996;42834000.00;;;;
EN3003V;DE006C;1998;40524000.00;;;;
EN3003V;DE006C;2001;34455000.00;;;;
EN3003V;DE006C;2004;39111000.00;;;;
EN3003V;DE006C;2005;38027000.00;e;estimated;;
EN3003V;DE006C;2006;36944000.00;e;estimated;;
EN3003V;DE006C;2007;35860000.00;;;;
EN3003V;DE006C;2008;35432000.00;e;estimated;;
EN3003V;DE006C;2009;35004000.00;e;estimated;;
EN3003V;DE006C;2010;34576000.00;;;;
EN3003V;DE006C;2011;34495000.00;e;estimated;;
EN3003V;DE006C;2012;34414000.00;e;estimated;;
EN3003V;DE006C;2013;34333000.00;;;;
EN3003V;DE006C;2014;34252000.00;e;estimated;;
EN3003V;DE006C;2016;34185000.00;;;;
EN3003V;DE007C;2001;28532000.00;;;;
EN3003V;DE007C;2004;40118000.00;;;;
EN3003V;DE007C;2005;39052000.00;e;estimated;;
EN3003V;DE007C;2006;37986000.00;e;estimated;;
EN3003V;DE007C;2007;36920000.00;;;;
EN3003V;DE007C;2008;36983000.00;e;estimated;;
EN3003V;DE007C;2009;37045000.00;e;estimated;;
EN3003V;DE007C;2010;37108000.00;;;;
EN3003V;DE007C;2011;36616300.00;e;estimated;;
EN3003V;DE007C;2012;36124600.00;e;estimated;;
EN3003V;DE007C;2013;35633000.00;;;;
EN3003V;DE007C;2014;35141300.00;e;estimated;;
EN3003V;DE007C;2016;36219000.00;;;;
EN3003V;DE008C;1992;67855000.00;;;;
EN3003V;DE008C;1996;46900000.00;;;;
EN3003V;DE008C;1998;21385000.00;;;;
EN3003V;DE008C;2001;16804000.00;;;;
EN3003V;DE008C;2011;22480700.00;e;estimated;;
EN3003V;DE008C;2012;22897400.00;e;estimated;;
EN3003V;DE008C;2013;23314000.00;;;;
EN3003V;DE008C;2014;23730700.00;e;estimated;;
EN3003V;DE008C;2016;26108000.00;;;;
EN3003V;DE009C;1992;37188000.00;;;;
EN3003V;DE009C;1996;28800000.00;;;;
EN3003V;DE009C;1998;25933000.00;;;;
EN3003V;DE009C;2001;17845000.00;;;;
EN3003V;DE009C;2004;27849000.00;;;;
EN3003V;DE009C;2005;28601000.00;e;estimated;;
EN3003V;DE009C;2006;29353000.00;e;estimated;;
EN3003V;DE009C;2007;30106000.00;;;;
EN3003V;DE009C;2008;29588000.00;e;estimated;;
EN3003V;DE009C;2009;29069000.00;e;estimated;;
EN3003V;DE009C;2010;28551000.00;;;;
EN3003V;DE009C;2011;29830300.00;e;estimated;;
EN3003V;DE009C;2012;31109600.00;e;estimated;;
EN3003V;DE009C;2013;32389000.00;;;;
EN3003V;DE009C;2014;33668300.00;e;estimated;;
EN3003V;DE009C;2016;33599000.00;;;;
EN3003V;DE010C;1992;62524000.00;;;;
EN3003V;DE010C;1996;59800000.00;;;;
EN3003V;DE010C;1998;56275000.00;;;;
EN3003V;DE010C;2001;36503000.00;;;;
EN3003V;DE010C;2004;39662000.00;;;;
EN3003V;DE010C;2005;38426000.00;e;estimated;;
EN3003V;DE010C;2006;37189000.00;e;estimated;;
EN3003V;DE010C;2007;35953000.00;;;;
EN3003V;DE010C;2008;35830000.00;e;estimated;;
EN3003V;DE010C;2009;35707000.00;e;estimated;;
EN3003V;DE010C;2010;35584000.00;;;;
EN3003V;DE010C;2011;35476300.00;e;estimated;;
EN3003V;DE010C;2012;35368600.00;e;estimated;;
EN3003V;DE010C;2013;35261000.00;;;;
EN3003V;DE010C;2014;35153300.00;e;estimated;;
EN3003V;DE010C;2016;36627000.00;;;;
EN3003V;DE011C;1991;55640347.00;;;;
EN3003V;DE011C;1992;55640347000.00;;;;
EN3003V;DE011C;1996;48089990.00;;;;
EN3003V;DE011C;1998;55995000.00;;;;
EN3003V;DE011C;2001;38020000.00;;;;
EN3003V;DE011C;2004;49110000.00;;;;
EN3003V;DE011C;2005;48882000.00;e;estimated;;
EN3003V;DE011C;2006;48655000.00;e;estimated;;
EN3003V;DE011C;2007;48427000.00;;;;
EN3003V;DE011C;2008;47651000.00;e;estimated;;
EN3003V;DE011C;2009;46875000.00;e;estimated;;
EN3003V;DE011C;2010;46099000.00;;;;
EN3003V;DE011C;2011;45501700.00;e;estimated;;
EN3003V;DE011C;2012;44904400.00;e;estimated;;
EN3003V;DE011C;2013;44307000.00;;;;
EN3003V;DE011C;2014;43709700.00;e;estimated;;
EN3003V;DE011C;2016;39607000.00;;;;
EN3003V;DE012C;1992;35119000.00;;;;
EN3003V;DE012C;1996;32294000.00;;;;
EN3003V;DE012C;1998;32093000.00;;;;
EN3003V;DE012C;2001;27960000.00;;;;
EN3003V;DE012C;2004;32356000.00;;;;
EN3003V;DE012C;2005;32007000.00;e;estimated;;
EN3003V;DE012C;2006;31657000.00;e;estimated;;
EN3003V;DE012C;2007;31308000.00;;;;
EN3003V;DE012C;2008;30913000.00;e;estimated;;
EN3003V;DE012C;2009;30519000.00;e;estimated;;
EN3003V;DE012C;2010;30124000.00;;;;
EN3003V;DE012C;2011;29868000.00;e;estimated;;
EN3003V;DE012C;2012;29612000.00;e;estimated;;
EN3003V;DE012C;2013;29356000.00;;;;
EN3003V;DE012C;2014;29100000.00;e;estimated;;
EN3003V;DE012C;2016;30287000.00;;;;
EN3003V;DE013C;1992;38762000.00;;;;
EN3003V;DE013C;1996;36520000.00;;;;
EN3003V;DE013C;1998;35374000.00;;;;
EN3003V;DE013C;2001;29026000.00;;;;
EN3003V;DE013C;2005;32119000.00;e;estimated;;
EN3003V;DE013C;2006;32226000.00;e;estimated;;
EN3003V;DE013C;2007;31011000.00;;;;
EN3003V;DE013C;2008;30811000.00;e;estimated;;
EN3003V;DE013C;2009;30612000.00;e;estimated;;
EN3003V;DE013C;2010;30412000.00;;;;
EN3003V;DE013C;2011;30167000.00;e;estimated;;
EN3003V;DE013C;2012;29922000.00;e;estimated;;
EN3003V;DE013C;2013;29677000.00;;;;
EN3003V;DE013C;2014;29432000.00;e;estimated;;
EN3003V;DE013C;2016;31071000.00;;;;
EN3003V;DE014C;1992;38061000.00;;;;
EN3003V;DE014C;1996;31604000.00;;;;
EN3003V;DE014C;1998;32193000.00;;;;
EN3003V;DE014C;2001;21768000.00;;;;
EN3003V;DE014C;2004;30896000.00;;;;
EN3003V;DE014C;2005;30201000.00;e;estimated;;
EN3003V;DE014C;2006;29505000.00;e;estimated;;
EN3003V;DE014C;2007;28810000.00;;;;
EN3003V;DE014C;2008;28909000.00;e;estimated;;
EN3003V;DE014C;2009;29009000.00;e;estimated;;
EN3003V;DE014C;2010;29108000.00;;;;
EN3003V;DE014C;2011;29121000.00;e;estimated;;
EN3003V;DE014C;2012;29134000.00;e;estimated;;
EN3003V;DE014C;2013;29147000.00;;;;
EN3003V;DE014C;2014;29160000.00;e;estimated;;
EN3003V;DE014C;2016;30583000.00;;;;
EN3003V;DE015C;1992;33000000.00;;;;
EN3003V;DE015C;1996;25500000.00;;;;
EN3003V;DE015C;1998;29513000.00;;;;
EN3003V;DE015C;2001;22036000.00;;;;
EN3003V;DE015C;2004;27774000.00;;;;
EN3003V;DE015C;2005;27305000.00;e;estimated;;
EN3003V;DE015C;2006;26835000.00;e;estimated;;
EN3003V;DE015C;2007;26366000.00;;;;
EN3003V;DE015C;2008;26349000.00;e;estimated;;
EN3003V;DE015C;2009;26332000.00;e;estimated;;
EN3003V;DE015C;2010;26315000.00;;;;
EN3003V;DE015C;2011;25618700.00;e;estimated;;
EN3003V;DE015C;2012;24922400.00;e;estimated;;
EN3003V;DE015C;2013;24226000.00;;;;
EN3003V;DE015C;2014;23529700.00;e;estimated;;
EN3003V;DE015C;2016;23311000.00;;;;
EN3003V;DE016C;1992;19252000.00;;;;
EN3003V;DE016C;1996;18338000.00;;;;
EN3003V;DE016C;1998;17359000.00;;;;
EN3003V;DE016C;2001;14427000.00;;;;
EN3003V;DE016C;2004;16935000.00;;;;
EN3003V;DE016C;2005;16630000.00;e;estimated;;
EN3003V;DE016C;2011;15388000.00;e;estimated;;
EN3003V;DE016C;2012;15294000.00;e;estimated;;
EN3003V;DE016C;2013;15200000.00;;;;
EN3003V;DE016C;2014;15106000.00;e;estimated;;
EN3003V;DE016C;2016;15526000.00;;;;
EN3003V;DE017C;1992;34739000.00;;;;
EN3003V;DE017C;1996;17307000.00;;;;
EN3003V;DE017C;1998;15877000.00;;;;
EN3003V;DE017C;2001;11365000.00;;;;
EN3003V;DE017C;2011;10079300.00;e;estimated;;
EN3003V;DE017C;2012;10099600.00;e;estimated;;
EN3003V;DE017C;2013;10120000.00;;;;
EN3003V;DE017C;2014;10140300.00;e;estimated;;
EN3003V;DE017C;2016;10710000.00;;;;
EN3003V;DE018C;1992;26379000.00;;;;
EN3003V;DE018C;1996;18290600.00;;;;
EN3003V;DE018C;1998;11710000.00;;;;
EN3003V;DE018C;2001;8848000.00;;;;
EN3003V;DE018C;2011;10232000.00;e;estimated;;
EN3003V;DE018C;2012;10146000.00;e;estimated;;
EN3003V;DE018C;2013;10060000.00;;;;
EN3003V;DE018C;2014;9974000.00;e;estimated;;
EN3003V;DE018C;2016;11066000.00;;;;
EN3003V;DE019C;1992;21113000.00;;;;
EN3003V;DE019C;1996;17473000.00;;;;
EN3003V;DE019C;1998;16834000.00;;;;
EN3003V;DE019C;2001;11664000.00;;;;
EN3003V;DE019C;2004;16391000.00;;;;
EN3003V;DE019C;2005;16114000.00;e;estimated;;
EN3003V;DE019C;2006;15838000.00;e;estimated;;
EN3003V;DE019C;2007;15561000.00;;;;
EN3003V;DE019C;2008;15376000.00;e;estimated;;
EN3003V;DE019C;2009;15191000.00;e;estimated;;
EN3003V;DE019C;2010;15006000.00;;;;
EN3003V;DE019C;2011;15203000.00;e;estimated;;
EN3003V;DE019C;2012;15400000.00;e;estimated;;
EN3003V;DE019C;2013;15597000.00;;;;
EN3003V;DE019C;2014;15794000.00;e;estimated;;
EN3003V;DE019C;2016;16183000.00;;;;
EN3003V;DE020C;1992;9486000.00;;;;
EN3003V;DE020C;1996;8884000.00;;;;
EN3003V;DE020C;2000;8665000.00;;;;
EN3003V;DE020C;2001;6900000.00;;;;
EN3003V;DE020C;2004;6633000.00;e;estimated;;
EN3003V;DE020C;2005;13530100.00;e;estimated;;
EN3003V;DE020C;2006;13371600.00;e;estimated;;
EN3003V;DE020C;2007;13213000.00;;;;
EN3003V;DE020C;2008;13054400.00;e;estimated;;
EN3003V;DE021C;1992;20495000.00;;;;
EN3003V;DE021C;1996;16420000.00;;;;
EN3003V;DE021C;1998;13035000.00;;;;
EN3003V;DE021C;2001;10619000.00;;;;
EN3003V;DE021C;2004;12100000.00;;;;
EN3003V;DE021C;2005;11761000.00;e;estimated;;
EN3003V;DE021C;2006;11421000.00;e;estimated;;
EN3003V;DE021C;2007;11082000.00;;;;
EN3003V;DE021C;2008;11082000.00;e;estimated;;
EN3003V;DE021C;2009;11082000.00;e;estimated;;
EN3003V;DE021C;2010;11082000.00;;;;
EN3003V;DE021C;2011;10740300.00;e;estimated;;
EN3003V;DE021C;2012;10398600.00;e;estimated;;
EN3003V;DE021C;2013;10057000.00;;;;
EN3003V;DE021C;2014;9715300.00;e;estimated;;
EN3003V;DE021C;2016;14250000.00;;;;
EN3003V;DE022C;2004;6227000.00;e;estimated;;
EN3003V;DE023C;1992;11418000.00;;;;
EN3003V;DE023C;1998;9145000.00;;;;
EN3003V;DE023C;2001;6496000.00;;;;
EN3003V;DE023C;2004;9096000.00;;;;
EN3003V;DE023C;2005;9092000.00;e;estimated;;
EN3003V;DE023C;2006;9087000.00;e;estimated;;
EN3003V;DE023C;2007;9083000.00;;;;
EN3003V;DE023C;2008;8977000.00;e;estimated;;
EN3003V;DE023C;2009;8870000.00;e;estimated;;
EN3003V;DE023C;2010;8764000.00;;;;
EN3003V;DE023C;2011;8937300.00;e;estimated;;
EN3003V;DE023C;2012;9110600.00;e;estimated;;
EN3003V;DE023C;2013;9284000.00;;;;
EN3003V;DE023C;2014;9457300.00;e;estimated;;
EN3003V;DE023C;2016;9466000.00;;;;
EN3003V;DE024C;1991;7692000.00;;;;
EN3003V;DE024C;1996;6768000.00;;;;
EN3003V;DE024C;1998;6768000.00;;;;
EN3003V;DE024C;2001;4672000.00;;;;
EN3003V;DE024C;2004;6650000.00;;;;
EN3003V;DE024C;2005;6589000.00;e;estimated;;
EN3003V;DE024C;2006;6529000.00;e;estimated;;
EN3003V;DE024C;2007;6468000.00;;;;
EN3003V;DE024C;2008;6491000.00;e;estimated;;
EN3003V;DE024C;2009;6515000.00;e;estimated;;
EN3003V;DE024C;2010;6538000.00;;;;
EN3003V;DE024C;2011;6440700.00;e;estimated;;
EN3003V;DE024C;2012;6343400.00;e;estimated;;
EN3003V;DE024C;2013;6246000.00;;;;
EN3003V;DE024C;2014;6148700.00;e;estimated;;
EN3003V;DE024C;2016;6060000.00;;;;
EN3003V;DE025C;1993;13100000.00;;;;
EN3003V;DE025C;1996;14525000.00;;;;
EN3003V;DE025C;1998;12655000.00;;;;
EN3003V;DE025C;2001;7069000.00;;;;
EN3003V;DE025C;2004;12442000.00;;;;
EN3003V;DE025C;2005;12695000.00;e;estimated;;
EN3003V;DE025C;2006;12949000.00;e;estimated;;
EN3003V;DE025C;2007;13202000.00;;;;
EN3003V;DE025C;2008;13897000.00;e;estimated;;
EN3003V;DE025C;2009;14591000.00;e;estimated;;
EN3003V;DE025C;2010;15286000.00;;;;
EN3003V;DE025C;2011;14908300.00;e;estimated;;
EN3003V;DE025C;2012;14530600.00;e;estimated;;
EN3003V;DE025C;2013;14153000.00;;;;
EN3003V;DE025C;2014;13775300.00;e;estimated;;
EN3003V;DE025C;2016;13704000.00;;;;
EN3003V;DE026C;1992;10510000.00;;;;
EN3003V;DE026C;1996;10800000.00;;;;
EN3003V;DE026C;1998;9834000.00;;;;
EN3003V;DE026C;2001;6768000.00;;;;
EN3003V;DE026C;2004;10052000.00;;;;
EN3003V;DE026C;2005;9953000.00;e;estimated;;
EN3003V;DE026C;2006;9854000.00;e;estimated;;
EN3003V;DE026C;2007;9755000.00;;;;
EN3003V;DE026C;2008;9571000.00;e;estimated;;
EN3003V;DE026C;2009;9387000.00;e;estimated;;
EN3003V;DE026C;2010;9203000.00;;;;
EN3003V;DE026C;2011;9289000.00;e;estimated;;
EN3003V;DE026C;2012;9375000.00;e;estimated;;
EN3003V;DE026C;2013;9461000.00;;;;
EN3003V;DE026C;2014;9547000.00;e;estimated;;
EN3003V;DE026C;2016;10028000.00;;;;
EN3003V;DE027C;1996;4754800.00;;;;
EN3003V;DE027C;1998;4437000.00;;;;
EN3003V;DE027C;2001;3059000.00;;;;
EN3003V;DE027C;2004;3758000.00;;;;
EN3003V;DE027C;2005;3808000.00;e;estimated;;
